product_id,name,price_inr,rating,timestamp
7551571,"Faces Canada Triple Impact Makeup Remover, With Rose Water, 3-IN-1 Cleanse, Tone & Nourish (120 ml)",339.0,1.0,2026-04-12 22:00:05
8613945,Huda Beauty Easy Blur Foundation Mini - Cashew 140G (10 ml),1633.0,3.9,2026-04-12 22:00:05
7502799,Bobbi Brown Vitamin Enriched Face Base - Beige (15ml),2700.0,4.6,2026-04-12 22:00:05
7608810,TIRTIR Mask Fit Red Cushion - 23N Sand (18 g),1742.0,4.3,2026-04-12 22:00:05
7617538,L'Oreal Paris Infallible 24H Tinted Serum Foundation - 3-4 Light - Medium (30 ml),629.0,4.5,2026-04-12 22:00:05
8676147,"Akind One For All Multi-Tint - Barrier-Loving Tint for Lips, Cheeks & Eyes - Sun Downer (5.5 ml)",417.0,3.9,2026-04-12 22:00:05
7556361,Missha M Perfect Cover BB Cream SPF 42 PA ++ - 23 Natural Beige (20ml),695.0,4.1,2026-04-12 22:00:05
7511597,Insight Cosmetics Make Up Fixer Spray - (75ml),198.0,3.8,2026-04-12 22:00:05
7519091,L.A. Girl PRO Coverage HD Foundation Fair (28ml),1261.0,4.0,2026-04-12 22:00:05
7502316,Colorbar Perfect Match Primer (30ml),807.0,4.0,2026-04-12 22:00:05
8791461,Etude Cloud Filter Cushion - 25 Sand (15 g),1480.0,1.0,2026-04-12 22:00:05
7608798,TIRTIR Mask Fit Red Cushion - 24W Soft Beige (18 g),1742.0,4.3,2026-04-12 22:00:05
8734398,Daily Life Forever52 Coverup Foundation + Beauty Sponge - Creme 20.3 (2 pcs),1499.0,3.8,2026-04-12 22:00:05
7608821,TIRTIR Mask Fit Red Cushion - 31N French Beige (18 g),1742.0,4.3,2026-04-12 22:00:05
7597679,PIXI On-The-Glow Blush - Juicy (19 g),1560.0,3.9,2026-04-12 22:00:05
8903193,"Lakme 9to5 Hya Beach Edit Color Correcting Concealer, SPF 40, Full Matte Coverage, Medium 2, (6 ml)",719.0,3.6,2026-04-12 22:00:05
8732792,KRYOLAN Supracolor Refill - 303 (4 ml),470.0,3.5,2026-04-12 22:00:05
7605368,Makeup Revolution Fix & Glow Fixing Spray (100 ml),1012.0,4.2,2026-04-12 22:00:05
7536320,Swiss Beauty Soft & Gentle Cleansing Reusable Makeup Remover Pad - Black,119.0,5.0,2026-04-12 22:00:05
7569106,Laura Mercier Translucent Loose Setting Powder Mini - Translucent Honey (9.3g),2850.0,4.0,2026-04-12 22:00:05
7565348,Pond's Instant Spot Coverage + Light Makeup Glow BB+ Cream SPF 30++ - Natural (30g),236.0,3.6,2026-04-12 22:00:05
7545921,Bioderma Sensibio H2O Daily Soothing Cleanser (100ml),359.0,4.5,2026-04-12 22:00:05
8676149,"Akind One For All Multi-Tint - Barrier-Loving Tint for Lips, Cheeks & Eyes - Prime Time (5.5 ml)",417.0,3.9,2026-04-12 22:00:05
7602618,essence Baby Got Bronze Bronzing Stick - 10 Cinnamon Spice (5.5 g),403.0,4.2,2026-04-12 22:00:05
7615356,M.A.C Studio Fix Powder Plus Foundation - NC38 (12 g),2550.0,3.9,2026-04-12 22:00:05
7540758,Maybelline New York Fit Me Dewy + Smooth Primer (30ml),371.0,4.1,2026-04-12 22:00:05
7567284,Huda Beauty Easy Bake Loose Powder Mini - Pound Cake (6 g),1900.0,4.4,2026-04-12 22:00:05
7540960,Smashbox The Original Photo Finish Smooth & Blur Foundation Primer -Travel Size (10 ml),1650.0,4.2,2026-04-12 22:00:05
7594126,"Maybelline New York Instant Age Rewind Concealer, Medium with Garnier Micellar Cleansing Water Combo",544.0,4.1,2026-04-12 22:00:05
7593395,M.A.C Studio Fix Fluid SPF 15 Foundation - NC35 (30 ml),3000.0,4.5,2026-04-12 22:00:05
8732740,KRYOLAN Dermacolor Camouflage Creme - D30 (30 g),2444.0,,2026-04-12 22:00:05
7603209,Swiss Beauty Clean & Glow Makeup Remover Wipes (30 pcs),102.0,3.7,2026-04-12 22:00:05
7599981,M.A.C Prep + Prime Fix+ Setting Spray - Magic Radiance (100 ml),2250.0,4.0,2026-04-12 22:00:05
7541540,PAC Oil Control Face Primer (30ml),751.0,3.8,2026-04-12 22:00:05
7608614,Sheglam Baked Glow Setting Powder - Translucent (5.5 g),509.0,4.0,2026-04-12 22:00:05
7536361,Swiss Beauty Soft & Gentle Cleansing Reusable Makeup Remover Pad - Peach,119.0,5.0,2026-04-12 22:00:05
8576599,FENTY BEAUTY Match Stix Matte Contour Skinstick - Truffle (7.1 g),2740.0,4.2,2026-04-12 22:00:05
7502364,SUGAR Cosmetics Base Of Glory Pore Minimizing Primer (30 ml),747.0,4.1,2026-04-12 22:00:05
7554578,Maybelline New York Fit Me Fresh Tint With SPF 50 & Vitamin C - 05 Shade (30ml),359.0,5.0,2026-04-12 22:00:05
7546983,Lakme 9 To 5 Cc Cream Tinted Moisturizer with SPF 30 - Beige (9 g),85.0,3.9,2026-04-12 22:00:05
8676142,"Akind One For All Multi-Tint - Barrier-Loving Tint for Lips, Cheeks & Eyes - Rush Hour (5.5 ml)",417.0,3.9,2026-04-12 22:00:05
7608144,Benefit Cosmetics The POREfessional Power Mini (4 g),1791.0,4.6,2026-04-12 22:00:05
7608771,TIRTIR Mask Fit Red Mini Cushion - 13C Fair (4.5 g),1020.0,4.0,2026-04-12 22:00:05
7608551,Sheglam Cheeky Color Jam - Rose Meadow (7.5 g),466.0,4.0,2026-04-12 22:00:05
8686631,Maybelline New York Sunkisser Hazy Matte Blush - Coastal Crush (4.7 ml),349.0,4.6,2026-04-12 22:00:05
7569742,Etude Lovely Cookie Blusher - PK004 Peach Choux Wafers (4g),360.0,3.8,2026-04-12 22:00:05
8726234,hince True Dimension Radiance Balm - Lt001 Light (10 g),1529.0,4.1,2026-04-12 22:00:05
7559052,Insight Cosmetics Pore Minimizer Primer (30ml),346.0,3.8,2026-04-12 22:00:05
7567271,Huda Beauty Easy Bake Loose Baking & Setting Powder - Banana Bread (20g),2600.0,4.5,2026-04-12 22:00:05
7593588,"Faces Canada Ultime Pro Shimmer Makeup Fixer, Long Lasting Makeup Setting Spray (100 ml)",499.0,3.6,2026-04-12 22:00:05
7617454,TFIT Cover Up Pro Concealer - 04 Dark (15 g),816.0,3.8,2026-04-12 22:00:05
7564102,Too Faced Cloud Crush Blush - Head in the clouds (5 g),2400.0,4.8,2026-04-12 22:00:05
7511390,Insight Cosmetics HD Finishing Loose Powder - Ivory (30g),135.0,3.0,2026-04-12 22:00:05
7559242,Lakme Forever Matte Face Powder Matte Finish Oil Cointrol for Rosy Glow Soft - Pink (40 g),153.0,3.9,2026-04-12 22:00:05
8625898,FENTY BEAUTY Grip Trip Mattifying + Blurring Primer (30 ml),3080.0,3.9,2026-04-12 22:00:05
7615378,M.A.C Studio Fix Powder Plus Foundation - NC30 (12 g),2550.0,3.9,2026-04-12 22:00:05
7607819,Tira Makeup Remover Wipes - Hyaluronic Acid and Micellar Water (30 Pcs),200.0,4.1,2026-04-12 22:00:05
8622243,Lakme 9 to 5 Face Duo - Complexion Care Bronze + CC Cream Beige SPF 30,161.0,2.7,2026-04-12 22:00:05
7608558,Sheglam Birthday Skin Primer - Pink (30 g),679.0,4.3,2026-04-12 22:00:05
7616142,Kylie Cosmetics Setting Powder - 100-Translucent (5 g),1972.0,4.2,2026-04-12 22:00:05
7593668,Huda Beauty Easy Bake Loose Powder Mini - Peach Pie (6 g),1900.0,4.4,2026-04-12 22:00:05
7617537,L'Oreal Paris Infallible 24H Tinted Serum Foundation - 0.5-2 Very Light (30 ml),649.0,4.5,2026-04-12 22:00:05
8625899,FENTY BEAUTY Grip Trip Hydrating + Plumping Primer (30 g),3080.0,4.4,2026-04-12 22:00:05
7609416,Sheglam Insta-Ready Face & Under Eye Setting Powder Duo - Translucent (7 g),679.0,4.1,2026-04-12 22:00:05
7594278,Innisfree No-Sebum Mineral Pact (8.5 g),712.0,4.1,2026-04-12 22:00:05
7540749,Maybelline New York Fit Me 12Hr Oil Control Compact SPF 28 - 128 Warm Nude (8g),223.0,4.8,2026-04-12 22:00:05
8744688,Tira Blush & Beam DuoStick - Red Radiance (9.2 g),581.0,3.8,2026-04-12 22:00:05
8588787,Swiss Beauty Select Prep Set Matte Makeup Fixer (120 ml),382.0,3.7,2026-04-12 22:00:05
7558949,Insight Cosmetics Blusher - Caramel Eclair (3.5g),85.0,5.0,2026-04-12 22:00:05
8904217,"Lakme Hya Beach Edit Makeup Mist with UV Protection,Infused with Hyaluronic Acid (50 ml)",539.0,4.0,2026-04-12 22:00:05
7626024,KIKO Milano Skin Lover Refining Face Powder Foundation - 03 Rosy Milk (10 g),1521.0,4.0,2026-04-12 22:00:05
8576458,FENTY BEAUTY Diamond Bomb - Pink Ice (8 g),3580.0,4.2,2026-04-12 22:00:05
7554573,Maybelline New York Instant Age Rewind Eraser Multi Use Concealer - 120 Light (6ml),479.0,2.3,2026-04-12 22:00:05
7575475,M.A.C Fix+ Stay Over Alcohol-Free 24HR Setting Spray - Clear (30ml),1800.0,4.1,2026-04-12 22:00:05
7608622,Sheglam Love Dive At First Sight Moisturizing Primer - Baby Pink (25 g),764.0,4.1,2026-04-12 22:00:05
7607578,Akind Drop A Hint Hydrating Skin Tint SPF 30 PA+++ Dewy Skin & Sun Protection - 140 Beige (30ml),397.0,4.0,2026-04-12 22:00:05
7566012,Charmacy Milano Matte Foundation - 06 (30ml),967.0,3.9,2026-04-12 22:00:05
8627052,NARS Soft Matte Advanced Perfecting Powder - Sun Shore (9 g),3203.0,4.6,2026-04-12 22:00:05
8744692,Tira Blush & Beam DuoStick - Plum Power (9.2 g),581.0,3.8,2026-04-12 22:00:05
7519519,L.A. Girl Shimmer Spray - Rose Gold (80ml),1150.0,3.6,2026-04-12 22:00:05
8676143,"Akind One For All Multi-Tint - Barrier-Loving Tint for Lips, Cheeks & Eyes - High Rise (5.5 ml)",417.0,3.9,2026-04-12 22:00:05
7541014,Smashbox Halo Healthy Glow All in One Tinted Moisturizer SPF 25 - Light Medium (12ml),1750.0,4.5,2026-04-12 22:00:05
7599653,Flicka Cover To Conquer Compact Powder - 01 Ivory - Fair (9 g),599.0,2.0,2026-04-12 22:00:05
7549462,Faces Canada Strobe Cream Primer + Highlighter + Moisturizer Radiant Skin - Rose Gold (30 g),491.0,3.8,2026-04-12 22:00:05
7577960,Insight Cosmetics Lip & Cheek Tint - Mulberry Squash (3g),103.0,4.3,2026-04-12 22:00:05
7598265,Renee Cosmetics Pro Banana Powder - Medium (10 g),341.0,3.6,2026-04-12 22:00:05
7577973,Insight Cosmetics Lip & Cheek Tint - Strawberry Summer (3g),103.0,4.3,2026-04-12 22:00:05
8744689,Tira Blush & Beam DuoStick - Pink Perfection (9.2 g),581.0,3.8,2026-04-12 22:00:05
7591738,Swiss Beauty Round the Clock Makeup Setting Spray - Transparent (100 ml),246.0,3.9,2026-04-12 22:00:05
7574331,Europe Girl Glow Me Makeup Fixer - 03 Sugar Pink (80ml),855.0,4.1,2026-04-12 22:00:05
7572041,Profusion Cosmetics 8 Colour Eye Face & Lip Palette Full Face - Radiance (22.1  g),420.0,4.4,2026-04-12 22:00:05
7545648,RENEE Face Gloss With Hyaluronic Acid Face Primer - Rose Gold (10ml),461.0,3.4,2026-04-12 22:00:05
7558929,Insight Cosmetics Prime 'N Perfect Hydrating Primer (10ml),112.0,3.7,2026-04-12 22:00:05
8632238,Pixi On-The-Glow Superglow - Icepearl (19 g),1360.0,5.0,2026-04-12 22:00:05
8856322,FAE Beauty Face Card Skin Tint Serum Foundation Trial Kit - Light (6 pcs),280.0,3.7,2026-04-12 22:00:05
7615071,Makeup Revolution Jelly Blush Stick Lip And Cheek Stain - Peach Orange (5.5 g),790.0,4.1,2026-04-12 22:00:05
7596541,M.A.C Studio Fix Fluid Mini Foundation - 20NC (15 ml),2250.0,3.5,2026-04-12 22:00:05
7594275,Innisfree No-Sebum AC Powder - White (5 g),495.0,4.1,2026-04-12 22:00:05
7567184,Huda Beauty Easy Bake Loose Powder Mini - Kunafa (6 g),1520.0,4.4,2026-04-12 22:00:05
7608772,TIRTIR Mask Fit Red Mini Cushion - 17W French Vanilla (4.5 g),1020.0,4.0,2026-04-12 22:00:05
8676140,"Akind One For All Multi-Tint - Barrier-Loving Tint for Lips, Cheeks & Eyes - Side Hustle (5.5 ml)",417.0,3.9,2026-04-12 22:00:05
7608586,Sheglam Cheeky Color Jam - Afternoon Peach (7.5 g),466.0,4.0,2026-04-12 22:00:05
7550657,Benefit Cosmetics Hoola Matte Mini Bronzer - Brown (2.5g),1791.0,4.3,2026-04-12 22:00:05
7519145,L.A. Girl HD PRO Conceal Pure Beige (8g),715.0,5.0,2026-04-12 22:00:05
7559191,Lakme Unreal Blur Perfect Primer Mattifies & Blurs Pores (30 ml),332.0,4.0,2026-04-12 22:00:05
7509310,"Faces Canada Hydro Make Up Remover, Cleanses & Moisturizes For Eyes, Lips & Face Makeup (100 ml)",335.0,3.7,2026-04-12 22:00:05
7608789,TIRTIR Mask Fit Red Cushion - 21W Natural Ivory (18 g),1742.0,4.3,2026-04-12 22:00:05
7593385,M.A.C Studio Fix Fluid SPF 15 Foundation - NC41 (30 ml),3000.0,4.5,2026-04-12 22:00:05
7595358,KIKO Milano Smart Blush - 09 Pearly Chocolate (6 g),637.0,4.1,2026-04-12 22:00:05
7511101,Insight Cosmetics Highlighter - Frosted Scale (3.5g),121.0,2.9,2026-04-12 22:00:05
7540730,Maybelline New York Fit Me Matte + Poreless Powder - 330 Toffee Caramel (8.5g),426.0,4.0,2026-04-12 22:00:05
8682013,TIRTIR Mask Fit All-Cover Cushion Mini - 13N Fair Ivory (4.5 g),1020.0,3.9,2026-04-12 22:00:05
7608578,Sheglam Skinfinite Hydrating Foundation - Shell (30 ml),934.0,4.0,2026-04-12 22:00:05
8576499,FENTY BEAUTY Match Stix Matte Contour Skinstick - Soft Amber (7.1 g),2740.0,4.2,2026-04-12 22:00:05
7541533,PAC Studio Finish Oil Primer (20ml),760.0,4.1,2026-04-12 22:00:05
7599936,Tira Makeup Remover Mini Wipes - Hyaluronic Acid and Micellar Water (8 Pcs),60.0,3.8,2026-04-12 22:00:05
7568435,Daily Life Forever52 Pro Artist Ultra Definition Liquid Foundation BUF001 - Cheese Cake (60ml),1495.0,3.7,2026-04-12 22:00:05
7511278,Insight Cosmetics Highlighter - Angelic Beauty (3.5g),121.0,2.9,2026-04-12 22:00:05
7618661,Lakme 9 to 5 Complexion Care Combo - Honey Face Cream (30 g) + Beige Face Cream (30 g),359.0,4.1,2026-04-12 22:00:05
7618285,Daily Life Forever52 Complete Coverage Concealer Combo - Vanilla & Caramel,1064.0,4.0,2026-04-12 22:00:05
7617448,TFIT Radiance Fit Serum Foundation - N01 Linen (30 g),880.0,4.0,2026-04-12 22:00:05
7541003,Smashbox Halo Healthy Glow All-In-One Tinted Moisturizer SPF 25 Travel Size - Medium (12ml),1750.0,4.5,2026-04-12 22:00:05
8681979,TIRTIR Mask Fit All-Cover Cushion Mini - 23N Sand (4.5 g),1020.0,3.9,2026-04-12 22:00:05
8627191,NARS Mini Laguna Bronzing Powder - Laguna 04 (3.5 g),1121.0,4.0,2026-04-12 22:00:05
7608561,Sheglam Glow Bloom Liquid Highlighter - Vanilla Frost (5.2 ml),509.0,3.9,2026-04-12 22:00:05
7558954,Insight Cosmetics Blusher - Soft Salmon (3.5g),94.0,5.0,2026-04-12 22:00:05
7607823,Tira Exfoliating Wipes (20 Pcs),200.0,4.0,2026-04-12 22:00:05
7608778,TIRTIR Mask Fit Red Mini Cushion - 24W Soft Beige (4.5 g),1020.0,4.0,2026-04-12 22:00:05
7566006,Charmacy Milano Matte Foundation - 02 (30ml),967.0,3.9,2026-04-12 22:00:05
7540957,Smashbox The Original Photo Finish Smooth & Blur Foundation Primer with Vitamin A & E (30 ml),2767.0,4.3,2026-04-12 22:00:05
7505195,Pond's BB+ Cream Instant Spot Coverage + Light Makeup Glow - Ivory (18g),170.0,3.8,2026-04-12 22:00:05
7615939,Renee Everyday Primer - Clear (30 ml),219.0,3.7,2026-04-12 22:00:05
7608633,Sheglam Color Bloom Liquid Blush - Birthday Suit (5.2 ml),466.0,4.2,2026-04-12 22:00:05
7540496,Lakme Forever Matte Face Powder Matte Finish Oil Cointrol for Rosy Glow Warm - Pink (40 g),153.0,3.9,2026-04-12 22:00:05
7598906,MUA Pro Base Hyaluronic Acid Jelly Primer (30 g),129.0,3.0,2026-04-12 22:00:05
7616117,Kylie Cosmetics Pressed Blush Powder - 335-Baddie On The Block (10 g),1521.0,4.0,2026-04-12 22:00:05
8681914,TIRTIR Mask Fit All-Cover Cushion - 23N Sand (18 g),1742.0,4.3,2026-04-12 22:00:05
7550902,Anastasia Beverly Hills Dewy Set Setting Spray - Clear (100 ml),2762.0,4.5,2026-04-12 22:00:05
7519799,M.A.C Prep + Prime Skin Base Visage - (30ml),2625.0,4.2,2026-04-12 22:00:05
7596552,M.A.C Studio Fix Fluid Mini Foundation - 15NC (15 ml),2250.0,3.5,2026-04-12 22:00:05
8608743,Huda Beauty Easy Bake Loose Powder Mini - Sugar Cookie (6 g),1900.0,4.4,2026-04-12 22:00:05
7594622,Maybelline New York Fit Me Matte + Poreless Liquid Foundation SPF 22 - 128 Warm Nude (30 ml),389.0,3.9,2026-04-12 22:00:05
8632230,Pixi On-The-Glow Superglow - Petaldew (19 g),1360.0,5.0,2026-04-12 22:00:05
7614026,KIKO Milano Irresistible Total Look Face Powder Palette - 01 Light-Medium (16 g),2167.0,2.3,2026-04-12 22:00:05
7615386,M.A.C Studio Fix Powder Plus Foundation - NC42 (12 g),2890.0,3.9,2026-04-12 22:00:05
7615072,Makeup Revolution Jelly Blush Stick Lip And Cheek Stain - Cherry Red (5.5 g),790.0,4.1,2026-04-12 22:00:05
8613962,Huda Beauty Easy Blur Foundation Mini - Latte 300N (10 ml),1633.0,3.9,2026-04-12 22:00:05
7519113,L.A. Girl HD PRO Conceal Medium Beige (8g),715.0,5.0,2026-04-12 22:00:05
7591053,Lakme 9 To 5 Powerplay Velvet Crème Blush - Pink Rose (9g),260.0,3.7,2026-04-12 22:00:05
7576084,Lakme Micellar Pure Biphasic Makeup Remover - Clear (200ml),220.0,4.1,2026-04-12 22:00:05
7546984,Lakme Unreal Blurfect Primer (10 g),150.0,2.8,2026-04-12 22:00:05
7538512,The Face Shop Rice Water Bright Light Cleansing Oil - Korean Makeup Remover for heavy makeup (150ml),1079.0,4.0,2026-04-12 22:00:05
