product_id,name,price_inr,rating,timestamp
7540998,Smashbox Halo Healthy Glow Tinted Moisturizer Broad Spectrum SPF 25 - Medium (40ml),3650.0,4.5,2026-04-13 09:18:53
7502799,Bobbi Brown Vitamin Enriched Face Base - Beige (15ml),2700.0,4.6,2026-04-13 09:18:53
8732759,KRYOLAN Dermacolor Camouflage Creme Refill - D3 (4 g),470.0,4.5,2026-04-13 09:18:53
8903193,"Lakme 9to5 Hya Beach Edit Color Correcting Concealer, SPF 40, Full Matte Coverage, Medium 2, (6 ml)",719.0,3.0,2026-04-13 09:18:53
8576599,FENTY BEAUTY Match Stix Matte Contour Skinstick - Truffle (7.1 g),3425.0,4.2,2026-04-13 09:18:53
7503570,Swiss Beauty Long Lasting Makeup Fixer Natural Aloe Vera With Vitamin-E - (50ml),236.0,3.7,2026-04-13 09:18:53
8676143,"Akind One For All Multi-Tint - Barrier-Loving Tint for Lips, Cheeks & Eyes - High Rise (5.5 ml)",417.0,3.9,2026-04-13 09:18:53
8726256,hince True Dimension Radiance Balm - Tp001 Clear (10 g),1529.0,4.1,2026-04-13 09:18:53
7597679,PIXI On-The-Glow Blush - Juicy (19 g),1560.0,3.9,2026-04-13 09:18:53
7541540,PAC Oil Control Face Primer (30ml),751.0,3.8,2026-04-13 09:18:53
7556361,Missha M Perfect Cover BB Cream SPF 42 PA ++ - 23 Natural Beige (20ml),695.0,4.0,2026-04-13 09:18:53
7617478,TFIT Cover Up Pro Concealer - 05 Deep (15 g),816.0,3.8,2026-04-13 09:18:53
7541003,Smashbox Halo Healthy Glow All-In-One Tinted Moisturizer SPF 25 Travel Size - Medium (12ml),1750.0,4.5,2026-04-13 09:18:53
7597674,PIXI On-The-Glow Blush - Fleur (19 g),1560.0,4.2,2026-04-13 09:18:53
8732714,KRYOLAN Dermacolor Camouflage Creme Refill - D34 (4 g),517.0,3.8,2026-04-13 09:18:53
8681969,TIRTIR Mask Fit All-Cover Cushion Mini - 21C Cool Ivory (4.5 g),1020.0,3.9,2026-04-13 09:18:53
7564102,Too Faced Cloud Crush Blush - Head in the clouds (5 g),3000.0,4.8,2026-04-13 09:18:53
7568435,Daily Life Forever52 Pro Artist Ultra Definition Liquid Foundation BUF001 - Cheese Cake (60ml),1495.0,3.8,2026-04-13 09:18:53
7549462,Faces Canada Strobe Cream Primer + Highlighter + Moisturizer Radiant Skin - Rose Gold (30 g),491.0,3.8,2026-04-13 09:18:53
8625847,"Lakme Be-Jewel Luminous Setting Spray, Weightless Mist, Up to 16 Hr Lock in, Alcohol Free - (100 ml)",562.0,3.9,2026-04-13 09:18:53
7540999,Smashbox Halo Healthy Glow Tinted Moisturizer Broad Spectrum SPF 25 - Light Medium (40ml),3690.0,4.5,2026-04-13 09:18:53
8744689,Tira Blush & Beam DuoStick - Pink Perfection (9.2 g),581.0,3.8,2026-04-13 09:18:53
7599980,M.A.C Prep + Prime Fix+ Setting Spray - Original (30 ml),1600.0,4.4,2026-04-13 09:18:53
7524008,Garnier Skin Naturals Micellar Cleansing Water (125ml),199.0,4.1,2026-04-13 09:18:53
8632230,Pixi On-The-Glow Superglow - Petaldew (19 g),1360.0,5.0,2026-04-13 09:18:53
7567198,Huda Beauty Easy Bake Loose Powder Mini - Banana Bread (6 g),1900.0,5.0,2026-04-13 09:18:53
7593398,M.A.C Studio Fix Fluid SPF 15 Foundation - NC20 (30 ml),3200.0,3.0,2026-04-13 09:18:53
7617574,Maybelline New York Too Glam To Give A Damn Kit with Bag (6 pcs),2005.0,3.3,2026-04-13 09:18:53
7529300,Daily Life Forever52 16 Color Camouflage HD Palette CHP001 (40gm),2639.0,4.1,2026-04-13 09:18:53
7608528,Sheglam Color Bloom Liquid Blush - Rose Ritual (5.2 ml),466.0,4.2,2026-04-13 09:18:53
7608549,Sheglam Color Bloom Liquid Blush - On Point (5.2 ml),466.0,4.2,2026-04-13 09:18:53
7511393,Insight Cosmetics Highlighter - Cosmic Power (3.5g),112.0,3.7,2026-04-13 09:18:53
8578512,FENTY BEAUTY Match Stix Ph Color-Shifting Skinstick - Strawberry Pop (7.1 g),3325.0,4.6,2026-04-13 09:18:53
8686631,Maybelline New York Sunkisser Hazy Matte Blush - Coastal Crush (4.7 ml),349.0,4.6,2026-04-13 09:18:53
7551538,"Faces Canada Ultime Pro Makeup Fixer, Long Lasting,Hydrating Makeup Setting Spray, No alcohol-(50 ml)",279.0,3.7,2026-04-13 09:18:53
7615197,Huda Beauty Blush Filter Liquid Blush - Sunset Lychee (4.5 ml),2227.0,4.0,2026-04-13 09:18:53
8576544,FENTY BEAUTY Match Stix Matte Contour Skinstick - Amber Suede (7.1 g),3425.0,4.2,2026-04-13 09:18:53
7540957,Smashbox The Original Photo Finish Smooth & Blur Foundation Primer with Vitamin A & E (30 ml),3690.0,4.3,2026-04-13 09:18:53
7560431,PAC Makeup Prime and Setting Spray (60ml),535.0,4.3,2026-04-13 09:18:53
8732778,KRYOLAN Dermacolor Camouflage Creme Refill - D4 (4 g),517.0,4.4,2026-04-13 09:18:53
8632238,Pixi On-The-Glow Superglow - Icepearl (19 g),1360.0,5.0,2026-04-13 09:18:53
8744692,Tira Blush & Beam DuoStick - Plum Power (9.2 g),581.0,3.8,2026-04-13 09:18:53
7559191,Lakme Unreal Blur Perfect Primer Mattifies & Blurs Pores (30 ml),359.0,4.0,2026-04-13 09:18:53
7608795,TIRTIR Mask Fit Red Cushion - 29N Natural Beige (18 g),1742.0,5.0,2026-04-13 09:18:53
7540960,Smashbox The Original Photo Finish Smooth & Blur Foundation Primer -Travel Size (10 ml),1650.0,4.2,2026-04-13 09:18:53
7608821,TIRTIR Mask Fit Red Cushion - 31N French Beige (18 g),1742.0,5.0,2026-04-13 09:18:53
7626024,KIKO Milano Skin Lover Refining Face Powder Foundation - 03 Rosy Milk (10 g),1611.0,4.0,2026-04-13 09:18:53
9058348,Insight Cosmetics Skin Tint 5In1 Multifunctional Serum Foundation - Brewtiful (30 g),319.0,3.9,2026-04-13 09:18:53
7511643,Insight Cosmetics Pore Minimizer Primer - (10ml),117.0,3.7,2026-04-13 09:18:53
7571199,Charmacy Milano Matte Foundation - 01 (30ml),989.0,4.0,2026-04-13 09:18:53
7518937,L.A. Girl PRO Conceal Corrector Orange (8g),715.0,1.0,2026-04-13 09:18:53
7559283,Lakme 9 to 5 Complexion Care Face Cream Bronze (30 g),179.0,3.9,2026-04-13 09:18:53
8576601,FENTY BEAUTY Mini Invisimatte Instant Setting + Blotting Powder - Universal (3.52 g),2075.0,4.4,2026-04-13 09:18:53
8576584,FENTY BEAUTY Diamond Bomb - Lavender Luv'R (8 g),4475.0,4.2,2026-04-13 09:18:53
8726234,hince True Dimension Radiance Balm - Lt001 Light (10 g),1529.0,4.1,2026-04-13 09:18:53
7607578,Akind Drop A Hint Hydrating Skin Tint SPF 30 PA+++ Dewy Skin & Sun Protection - 140 Beige (30ml),477.0,4.0,2026-04-13 09:18:53
7566012,Charmacy Milano Matte Foundation - 06 (30ml),989.0,4.0,2026-04-13 09:18:53
7541014,Smashbox Halo Healthy Glow All in One Tinted Moisturizer SPF 25 - Light Medium (12ml),1750.0,4.5,2026-04-13 09:18:53
7615359,M.A.C Studio Fix Powder Plus Foundation - NC35 (12 g),3000.0,5.0,2026-04-13 09:18:53
7608626,Sheglam Sun Sculpt Liquid Contour - Warm Honey (5.2 ml),509.0,3.8,2026-04-13 09:18:53
7502973,Swiss Beauty Pearl Illuminator Makeup Base - 01 Golden Pink (35g),263.0,3.9,2026-04-13 09:18:53
8627061,NARS Powder Blush - Orgasm Edge-778 (4.8 g),3400.0,4.0,2026-04-13 09:18:53
7545922,Bioderma Sensibio H2O Daily Soothing Cleanser (500ml),1039.0,4.5,2026-04-13 09:18:53
7559280,Lakme 9 to 5 Complexion Care Face Cream Beige (30 g),183.0,3.9,2026-04-13 09:18:53
7598265,Renee Cosmetics Pro Banana Powder - Medium (10 g),357.0,3.6,2026-04-13 09:18:53
7550927,Anastasia Beverly Hills Dewy Set Original Setting Mini Spray(30ml),1402.0,4.0,2026-04-13 09:18:53
7576084,Lakme Micellar Pure Biphasic Makeup Remover - Clear (200ml),220.0,4.1,2026-04-13 09:18:53
7559047,Insight Cosmetics Banana Powder - Beige (40g),193.0,3.7,2026-04-13 09:18:53
7602059,PAC Glow-from-within Essentials Combo,2541.0,4.7,2026-04-13 09:18:53
8744688,Tira Blush & Beam DuoStick - Red Radiance (9.2 g),581.0,3.8,2026-04-13 09:18:53
7502106,Swiss Beauty Real Make Up Base Highlighting Primer - Natural Tint (32ml),321.0,3.7,2026-04-13 09:18:53
8791461,Etude Cloud Filter Cushion - 25 Sand (15 g),1480.0,1.0,2026-04-13 09:18:53
7540990,Smashbox Halo Healthy Glow Tinted Moisturizer Broad Spectrum SPF 25 - Light Neutral (40ml),3650.0,4.5,2026-04-13 09:18:53
7594034,Bronson Professional Reusable Makeup Remover Cleansing Pads - Pink (2 Pcs),188.0,4.1,2026-04-13 09:18:53
7527152,Maybelline New York Fit Me Matte - Poreless Setting Spray (60ml),629.0,3.8,2026-04-13 09:18:53
7596374,Insight Cosmetics 3 In 1 Primer - White (10 ml),135.0,3.9,2026-04-13 09:18:53
7567271,Huda Beauty Easy Bake Loose Baking & Setting Powder - Banana Bread (20g),2600.0,4.5,2026-04-13 09:18:53
8682013,TIRTIR Mask Fit All-Cover Cushion Mini - 13N Fair Ivory (4.5 g),1020.0,3.9,2026-04-13 09:18:53
7608586,Sheglam Cheeky Color Jam - Afternoon Peach (7.5 g),466.0,4.0,2026-04-13 09:18:53
8732740,KRYOLAN Dermacolor Camouflage Creme - D30 (30 g),2444.0,,2026-04-13 09:18:53
7608820,TIRTIR Mask Fit Red Cushion - 21N Ivory18G (18 g),1742.0,5.0,2026-04-13 09:18:53
8681979,TIRTIR Mask Fit All-Cover Cushion Mini - 23N Sand (4.5 g),1020.0,3.9,2026-04-13 09:18:53
7608144,Benefit Cosmetics The POREfessional Power Mini (4 g),1990.0,4.6,2026-04-13 09:18:53
7551571,"Faces Canada Triple Impact Makeup Remover, With Rose Water, 3-IN-1 Cleanse, Tone & Nourish (120 ml)",339.0,1.0,2026-04-13 09:18:53
7612273,Milk Touch All-Day Skin Fit Milky Glow Cushion - 26N Latte (15 g),1199.0,5.0,2026-04-13 09:18:53
7558949,Insight Cosmetics Blusher - Caramel Eclair (3.5g),85.0,3.8,2026-04-13 09:18:53
8576427,FENTY BEAUTY Match Stix Matte Contour Skinstick - Suedish (7.1 g),3425.0,4.2,2026-04-13 09:18:53
8576372,FENTY BEAUTY Eaze Drop Blurring Skin Tint - 10 (32 ml),4150.0,4.3,2026-04-13 09:18:53
7501885,SUGAR Cosmetics All Set To Go Translucent Loose Powder - Beige (7g),571.0,3.4,2026-04-13 09:18:53
7617935,Nuse Liquid Care Cheek - 07 Plum Pot (16 ml),1305.0,4.1,2026-04-13 09:18:53
7540758,Maybelline New York Fit Me Dewy + Smooth Primer (30ml),371.0,4.1,2026-04-13 09:18:53
7607270,Huda Beauty Blush Filter Liquid Blush Liquide - Latte (4.5 ml),2227.0,4.0,2026-04-13 09:18:53
7625944,KIKO Milano So Chic Trio Blush - 02 Velvet Peach (4.5 ml),1341.0,4.1,2026-04-13 09:18:53
7519519,L.A. Girl Shimmer Spray - Rose Gold (80ml),1150.0,3.6,2026-04-13 09:18:53
7568845,Laura Mercier Translucent Loose Setting Powder Mini - Translucent (9.3g),2850.0,4.6,2026-04-13 09:18:53
7608778,TIRTIR Mask Fit Red Mini Cushion - 24W Soft Beige (4.5 g),1020.0,4.4,2026-04-13 09:18:53
8627074,NARS Mini Multiple Set - Orgasm Crave Dolce Vita Fling (3 Pcs),5600.0,5.0,2026-04-13 09:18:53
7560459,PAC Makeup Blender for Foundation Mini - Clear (2.5ml),280.0,3.9,2026-04-13 09:18:53
7567193,Huda Beauty Easy Bake Loose Powder Mini - Cherry Blossom (6 g),1900.0,5.0,2026-04-13 09:18:53
7545648,RENEE Face Gloss With Hyaluronic Acid Face Primer - Rose Gold (10ml),479.0,3.4,2026-04-13 09:18:53
7559052,Insight Cosmetics Pore Minimizer Primer (30ml),346.0,3.8,2026-04-13 09:18:53
7592553,Maybelline New York Super Stay Lumi-Matte Liquid Foundation 30H Longwear - 230 (35 ml),536.0,4.0,2026-04-13 09:18:53
7566006,Charmacy Milano Matte Foundation - 02 (30ml),989.0,4.0,2026-04-13 09:18:53
7559802,Pond's Natural Glow Face Powder Pink Glow (30g),114.0,3.9,2026-04-13 09:18:53
7568422,Daily Life Forever52 Pro Artist Ultra Definition Liquid Foundation BUF004 - French Toast (60ml),1583.0,3.8,2026-04-13 09:18:53
7594788,HOUSE OF MAKEUP Face Anything Luminous Skin Tint For Glass Skin - F10 Fair Skin Tone (35 ml),719.0,3.0,2026-04-13 09:18:53
8726260,hince True Dimension Radiance Balm - Tp003 Tender Room (10 g),1529.0,4.1,2026-04-13 09:18:53
7600880,RENEE Bollywood Filter (45 g),232.0,4.1,2026-04-13 09:18:53
8627130,NARS Natural Radiant Longwear Foundation - Siberia (30 ml),4800.0,4.3,2026-04-13 09:18:53
7577973,Insight Cosmetics Lip & Cheek Tint - Strawberry Summer (3g),103.0,2.7,2026-04-13 09:18:53
9096542,Tira Fresh & Matte On-The-Go Duo Mini Combo,112.0,5.0,2026-04-13 09:18:53
7593588,"Faces Canada Ultime Pro Shimmer Makeup Fixer, Long Lasting Makeup Setting Spray (100 ml)",499.0,3.6,2026-04-13 09:18:53
8638968,Too Faced Cloud Crush - Headliner (4.3 g),2550.0,4.3,2026-04-13 09:18:53
8641171,Renee Cosmetics Natural Makeup Fixer (60 ml),355.0,4.4,2026-04-13 09:18:53
7597227,M.A.C Mineralize Skinfinish Highlighter - Lightscapade (10 g),4000.0,4.0,2026-04-13 09:18:53
7569734,Etude Lovely Cookie Blusher - OR202 Sweet Coral Candy (4g),360.0,5.0,2026-04-13 09:18:53
8624813,The Face Shop Rice Range Brightening Routine Combo - Cleansing Oil + Cleanser + Toner + Cream,2490.0,4.1,2026-04-13 09:18:53
7593668,Huda Beauty Easy Bake Loose Powder Mini - Peach Pie (6 g),1900.0,5.0,2026-04-13 09:18:53
7550657,Benefit Cosmetics Hoola Matte Mini Bronzer - Brown (2.5g),1990.0,4.3,2026-04-13 09:18:53
7559242,Lakme Forever Matte Face Powder Matte Finish Oil Cointrol for Rosy Glow Soft - Pink (40 g),153.0,3.9,2026-04-13 09:18:53
8790257,Maybelline New York Super Stay Double Fixer Setting Spray (55 ml),486.0,4.0,2026-04-13 09:18:53
7540944,Smashbox Photo Finish Illuminate Glow Primer Travel Size (10ml),1750.0,4.0,2026-04-13 09:18:53
7535174,Too Faced Born This Way Super Coverage Multi Use Sculpting Concealer- Natural Beige (13.5ml),2800.0,5.0,2026-04-13 09:18:53
7599936,Tira Makeup Remover Mini Wipes - Hyaluronic Acid and Micellar Water (8 Pcs),60.0,3.8,2026-04-13 09:18:53
8732792,KRYOLAN Supracolor Refill - 303 (4 ml),470.0,3.5,2026-04-13 09:18:53
7608561,Sheglam Glow Bloom Liquid Highlighter - Vanilla Frost (5.2 ml),509.0,3.9,2026-04-13 09:18:53
7554573,Maybelline New York Instant Age Rewind Eraser Multi Use Concealer - 120 Light (6ml),479.0,2.8,2026-04-13 09:18:53
7540901,M.A.C Sheertone Blush - Peaches (6g),3100.0,4.8,2026-04-13 09:18:53
8726255,hince Second Skin Mesh Matte Cushion - 23 Sand (12 g),1785.0,1.0,2026-04-13 09:18:53
7510826,"Faces Canada Ultime Pro Makeup Fixer, Long Lasting Makeup Setting Spray and Keeps Makeup Intact-(100 ml)",499.0,3.7,2026-04-13 09:18:53
7617207,Armani Luminous Silk Perfect Natural Glow Foundation - 5.5-Medium Peach (30 ml),5600.0,4.6,2026-04-13 09:18:53
7595480,KIKO Milano Universal Veil Translucent Finishing Powder - White (9.7 g),1395.0,4.4,2026-04-13 09:18:53
7615356,M.A.C Studio Fix Powder Plus Foundation - NC38 (12 g),3000.0,5.0,2026-04-13 09:18:53
7591738,Swiss Beauty Round the Clock Makeup Setting Spray - Transparent (100 ml),263.0,3.9,2026-04-13 09:18:53
7568375,Daily Life Forever52 Ultra Definition Liquid Foundation - FLF014 Honey (30 ml),1055.0,4.0,2026-04-13 09:18:53
7615363,M.A.C Studio Fix Powder Plus Foundation - NC20 (12 g),3000.0,5.0,2026-04-13 09:18:53
7509310,"Faces Canada Hydro Make Up Remover, Cleanses & Moisturizes For Eyes, Lips & Face Makeup (100 ml)",335.0,3.7,2026-04-13 09:18:53
8734398,Daily Life Forever52 Coverup Foundation + Beauty Sponge - Creme 20.3 (2 pcs),1499.0,3.8,2026-04-13 09:18:53
7608772,TIRTIR Mask Fit Red Mini Cushion - 17W French Vanilla (4.5 g),1020.0,4.4,2026-04-13 09:18:53
7608551,Sheglam Cheeky Color Jam - Rose Meadow (7.5 g),466.0,4.0,2026-04-13 09:18:53
8830130,"Lakme 9to5 Hya Beach Edit SPF Blush, Creamy Texture,Travelfriendly Dewy Finish - Sunset Rose (8.6 g)",629.0,5.0,2026-04-13 09:18:53
8613972,Huda Beauty Faux Filter Corrector Mini - Peach (2 ml),1443.0,4.1,2026-04-13 09:18:53
7541542,PAC Micro Finish Makeup Fixer (120ml),985.0,4.2,2026-04-13 09:18:53
7617537,L'Oreal Paris Infallible 24H Tinted Serum Foundation - 0.5-2 Very Light (30 ml),649.0,4.5,2026-04-13 09:18:53
7603857,LoveChild Masaba Skip Everything Blurring Serum Skin Tint - Delicate Darling (30 g),1248.0,3.8,2026-04-13 09:18:53
7573178,"Faces Canada Matte Primer, Oil-Free Matte Finish, Niacinamide, Hyaluronic Acid, Vitamin A, C, E (30 g)",356.0,4.0,2026-04-13 09:18:53
8625899,FENTY BEAUTY Grip Trip Hydrating + Plumping Primer (30 g),3850.0,4.5,2026-04-13 09:18:53
7558929,Insight Cosmetics Prime 'N Perfect Hydrating Primer (10ml),112.0,3.7,2026-04-13 09:18:53
7616117,Kylie Cosmetics Pressed Blush Powder - 335-Baddie On The Block (10 g),1521.0,4.0,2026-04-13 09:18:53
7550902,Anastasia Beverly Hills Dewy Set Setting Spray - Clear (100 ml),2762.0,4.5,2026-04-13 09:18:53
7592548,Maybelline New York Super Stay Lumi-Matte Liquid Foundation 30H Longwear - 228 (35 ml),536.0,4.0,2026-04-13 09:18:53
7594789,HOUSE OF MAKEUP Face Anything Luminous Skin Tint - FL10 Fair To Light Skin Tone (35 ml),719.0,3.0,2026-04-13 09:18:53
7603858,LoveChild Masaba Skip Everything Blurring Serum Skin Tint - Lonely Lioness (30 g),1248.0,3.8,2026-04-13 09:18:53
7593338,Daily Life Forever52 Glow & Prep Makeup Primer (60 ml),483.0,3.8,2026-04-13 09:18:53
8791460,Etude Cloud Filter Cushion - 21 Ivory (15 g),1480.0,1.0,2026-04-13 09:18:53
7601014,Bobbi Brown Weightless Skin Natural Matte Finish Foundation SPF 15 - Warm Natural (30 ml),4950.0,2.0,2026-04-13 09:18:53
7569104,Laura Mercier Translucent Loose Setting Powder - Translucent Honey (30g),4950.0,4.7,2026-04-13 09:18:53
7540743,Maybelline New York Fit Me Matte + Poreless Primer SPF 20 (30ml),371.0,3.9,2026-04-13 09:18:53
7559166,Lakme 9 to 5 Complexion Care Face Cream Frappe (30 g),183.0,3.8,2026-04-13 09:18:53
7607575,Akind Drop A Hint Hydrating Skin Tint SPF 30 PA+++ Dewy Skin & Sun Protection - 130 Sand (30ml),477.0,4.0,2026-04-13 09:18:53
7554578,Maybelline New York Fit Me Fresh Tint With SPF 50 & Vitamin C - 05 Shade (30ml),359.0,5.0,2026-04-13 09:18:53
7524006,Garnier Skin Naturals Micellar Oil-Infused Cleansing Water (125ml),220.0,4.2,2026-04-13 09:18:53
7608600,Sheglam Color Bloom Liquid Blush - Hush Hush (5.2 ml),466.0,4.2,2026-04-13 09:18:53
7567157,Huda Beauty Faux Filter Color Corrector - Peach (9 ml),2400.0,4.5,2026-04-13 09:18:53
7567215,Huda Beauty Faux Filter Luminous Matte Full Coverage Liquid Foundation - 220N Custard (35ml),3650.0,5.0,2026-04-13 09:18:53
7551025,Lakme 9to5 Unreal Dual Cover Pressed Powder 2 In 1 Compact + Foundation - 10 Ivory (9 g),250.0,3.6,2026-04-13 09:18:53
7608559,Sheglam Cheeky Color Jam - Scarlet Sunset (7.5 g),466.0,4.0,2026-04-13 09:18:53
7569106,Laura Mercier Translucent Loose Setting Powder Mini - Translucent Honey (9.3g),2850.0,4.0,2026-04-13 09:18:53
8627203,NARS Soft Matte Advanced Perfecting Powder - Cliff (9 g),2242.0,4.6,2026-04-13 09:18:53
7615378,M.A.C Studio Fix Powder Plus Foundation - NC30 (12 g),2700.0,5.0,2026-04-13 09:18:53
7605368,Makeup Revolution Fix & Glow Fixing Spray (100 ml),1012.0,4.2,2026-04-13 09:18:53
7608810,TIRTIR Mask Fit Red Cushion - 23N Sand (18 g),1742.0,5.0,2026-04-13 09:18:53
7558393,Faces Canada Weightless Stay Matte Finish Compact Powder SPF 20 Non Oily  - Natural 02 (9 g),131.0,3.8,2026-04-13 09:18:53
7617171,Armani Luminous Silk Perfect Natural Glow Foundation - 6-Medium Olive (30 ml),5600.0,4.6,2026-04-13 09:18:53
7563724,Lancome La Base Pro Face Primer - Clear (25ml),3150.0,4.8,2026-04-13 09:18:53
8726231,hince True Dimension Radiance Balm - Tp005 Shelly Pink (10 g),1529.0,4.1,2026-04-13 09:18:53
8686639,Maybelline New York Sunkisser Hazy Matte Blush - Hot Sunset (4.7 ml),454.0,4.6,2026-04-13 09:18:53
7545634,RENEE Makeup Fix Setting Spray (60ml),339.0,3.7,2026-04-13 09:18:53
8657731,Etude Fruity Lip & Cheek Blur Balm - 04 Blushing Plum (2.3 g),760.0,5.0,2026-04-13 09:18:53
8830140,"Lakme 9to5 Hya Beach Edit SPF Blush, Creamy Texture,Travelfriendly Dewy Finish - Vacay Mauve (8.6 g)",629.0,5.0,2026-04-13 09:18:53
8627042,NARS Powder Blush - Exhibit A-953 (4.8 g),2380.0,4.0,2026-04-13 09:18:53
8627036,NARS Sheer Glow Foundation - Punjab (30 ml),4200.0,4.4,2026-04-13 09:18:53
7567244,Huda Beauty Easy Bake Loose Baking & Setting Powder - Pound Cake (20g),2600.0,4.5,2026-04-13 09:18:53
7540496,Lakme Forever Matte Face Powder Matte Finish Oil Cointrol for Rosy Glow Warm - Pink (40 g),153.0,3.9,2026-04-13 09:18:53
7541325,PAC HD Powder Mini - Banana (2 g),220.0,2.8,2026-04-13 09:18:53
7618751,Maybelline New York Sunkisser Highlighter + Blush - Burnt Sky (4.7 g),454.0,4.2,2026-04-13 09:18:53
7609416,Sheglam Insta-Ready Face & Under Eye Setting Powder Duo - Translucent (7 g),679.0,4.1,2026-04-13 09:18:53
7554548,Maybelline New York Fit Me Compact Powder - 230 Natural Buff (8g),223.0,3.8,2026-04-13 09:18:53
7525900,Daily Life Forever52 Pro Artist Ultra Definition Liquid Foundation - Sundae (60ml),1583.0,3.8,2026-04-13 09:18:53
7569083,Laura Mercier Translucent Loose Setting Powder - Translucent (30g),4950.0,4.7,2026-04-13 09:18:53
7599981,M.A.C Prep + Prime Fix+ Setting Spray - Magic Radiance (100 ml),3000.0,4.0,2026-04-13 09:18:53
8627191,NARS Mini Laguna Bronzing Powder - Laguna 04 (3.5 g),1121.0,4.0,2026-04-13 09:18:53
8588787,Swiss Beauty Select Prep Set Matte Makeup Fixer (120 ml),382.0,3.7,2026-04-13 09:18:53
7568415,Daily Life Forever52 Complete Coverage Concealer COV001 - Vanilla (10g),571.0,3.3,2026-04-13 09:18:53
7599959,Lakme Makeup+Skincare Vit C Superglow Skin Perfecting Compact - Ivory 10 (8 g),198.0,3.9,2026-04-13 09:18:53
7567284,Huda Beauty Easy Bake Loose Powder Mini - Pound Cake (6 g),1900.0,5.0,2026-04-13 09:18:53
7540749,Maybelline New York Fit Me 12Hr Oil Control Compact SPF 28 - 128 Warm Nude (8g),221.0,4.8,2026-04-13 09:18:53
7519145,L.A. Girl HD PRO Conceal Pure Beige (8g),715.0,5.0,2026-04-13 09:18:53
7511597,Insight Cosmetics Make Up Fixer Spray - (75ml),198.0,3.8,2026-04-13 09:18:53
7550914,Anastasia Beverly Hills Sugar Glow Kit - Multi-Color (29.6g),3640.0,4.8,2026-04-13 09:18:53
